"stock","name","yr","region","scenario","source","bk_method","r_method","nyr","start.yr","int.yr","end.yr","ucl.B.Bmsy","lcl.B.Bmsy","B.Bmsy","ucl.F.Fmsy","lcl.F.Fmsy","F.Fmsy"
"brown_N_Freire_Base_BRT_Demographic inv","brown",1950,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.94233845448643,1.66964586524968,1.81886211373501,0.0984880853168413,0.0511111874563805,0.0711413479417648
"brown_N_Freire_Base_BRT_Demographic inv","brown",1951,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.06880544962776,1.66182755164124,1.86292872493116,0.0932401393403848,0.0474024210535085,0.0665328662517395
"brown_N_Freire_Base_BRT_Demographic inv","brown",1952,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.107265413423,1.66505667613882,1.88887827758927,0.0889022582656484,0.0452019034981612,0.0633112642777834
"brown_N_Freire_Base_BRT_Demographic inv","brown",1953,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.12121626895129,1.67372185624042,1.90365362593932,0.085232415335437,0.0425205583864967,0.0601250388055154
"brown_N_Freire_Base_BRT_Demographic inv","brown",1954,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.13234523508776,1.68176707730168,1.91158638525247,0.0784134578315994,0.0405737749317684,0.0564838634767347
"brown_N_Freire_Base_BRT_Demographic inv","brown",1955,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.13202100363093,1.68919188906527,1.92318009538881,0.0776662961491142,0.0398479693943366,0.0552218024911171
"brown_N_Freire_Base_BRT_Demographic inv","brown",1956,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.13503378010771,1.69914305018548,1.92452317167992,0.0813082530872033,0.0416424175272999,0.0582477551249612
"brown_N_Freire_Base_BRT_Demographic inv","brown",1957,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.13811107990575,1.69879975033997,1.92617382954957,0.0901986269816697,0.0458995947900679,0.0639678977782637
"brown_N_Freire_Base_BRT_Demographic inv","brown",1958,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.1428416622934,1.69827799706991,1.92255086557351,0.0991331329142461,0.0508412919203491,0.0711988980943175
"brown_N_Freire_Base_BRT_Demographic inv","brown",1959,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.13133436181694,1.6880260453628,1.91777247394292,0.115108744540029,0.0579978709023024,0.0820267029452745
"brown_N_Freire_Base_BRT_Demographic inv","brown",1960,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.12495575002952,1.67234652006904,1.91438955279338,0.146935460777694,0.0757042159580735,0.105550270549994
"brown_N_Freire_Base_BRT_Demographic inv","brown",1961,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.1166445447903,1.66289952889124,1.90222562338265,0.196799658398206,0.100089775057254,0.140432374932364
"brown_N_Freire_Base_BRT_Demographic inv","brown",1962,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.09951285101119,1.64465563890838,1.88008462110875,0.22069118796909,0.111421377386894,0.15571986246412
"brown_N_Freire_Base_BRT_Demographic inv","brown",1963,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.09482562207612,1.621593606524,1.85960339420995,0.188423239965807,0.0947906886564168,0.133998598113369
"brown_N_Freire_Base_BRT_Demographic inv","brown",1964,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.08072112939554,1.6223025926376,1.8591035701657,0.156611244569696,0.0795508763248404,0.11185009890211
"brown_N_Freire_Base_BRT_Demographic inv","brown",1965,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.10519435990092,1.63725330549823,1.86972392262362,0.17412918993757,0.0887288370551688,0.124680896517023
"brown_N_Freire_Base_BRT_Demographic inv","brown",1966,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.10115755060373,1.6372500169106,1.86962527782058,0.216887039539407,0.109425397757553,0.154108809317894
"brown_N_Freire_Base_BRT_Demographic inv","brown",1967,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.0913473951772,1.62562696810126,1.85314507981797,0.245982335824279,0.1255146949217,0.176157874332987
"brown_N_Freire_Base_BRT_Demographic inv","brown",1968,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.07615192126791,1.60614950120745,1.83847074004472,0.262642006252191,0.133329499086609,0.187906862509269
"brown_N_Freire_Base_BRT_Demographic inv","brown",1969,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.0596884195495,1.59765739507556,1.82684102597307,0.287901892419422,0.147238300938734,0.203565406632807
"brown_N_Freire_Base_BRT_Demographic inv","brown",1970,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.04759340645949,1.57928363786893,1.80891194913811,0.317770430512398,0.160280651336445,0.223951512331807
"brown_N_Freire_Base_BRT_Demographic inv","brown",1971,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.02599116241782,1.56554540076077,1.79071959080148,0.339729076963718,0.168756287384564,0.236506017365505
"brown_N_Freire_Base_BRT_Demographic inv","brown",1972,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.01015410102546,1.53649857526201,1.77559867257759,0.338445488816184,0.165509011095964,0.234381679591842
"brown_N_Freire_Base_BRT_Demographic inv","brown",1973,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.00480189735944,1.53386013489295,1.7682262140489,0.307312204021739,0.153712573614924,0.2163438641345
"brown_N_Freire_Base_BRT_Demographic inv","brown",1974,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.01130261550173,1.54369330165757,1.77386698160753,0.272982175049753,0.140451075127972,0.194482288425425
"brown_N_Freire_Base_BRT_Demographic inv","brown",1975,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.02114305624024,1.55634436368,1.78288546862973,0.266108182490737,0.13275626601667,0.187874835721487
"brown_N_Freire_Base_BRT_Demographic inv","brown",1976,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.02773789420277,1.55905911025172,1.7948592484554,0.313139397115245,0.157725870009299,0.222390199634662
"brown_N_Freire_Base_BRT_Demographic inv","brown",1977,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,2.01666241081286,1.55470893533615,1.78373464633631,0.429284431616803,0.214687416201089,0.301503907324977
"brown_N_Freire_Base_BRT_Demographic inv","brown",1978,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.9846237841661,1.50800654930407,1.7443215652599,0.551544460925886,0.274397755334651,0.39063230187743
"brown_N_Freire_Base_BRT_Demographic inv","brown",1979,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.93232506883263,1.45661333672655,1.68679572891073,0.658811090532593,0.331636825577943,0.468746377151242
"brown_N_Freire_Base_BRT_Demographic inv","brown",1980,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.8633119514629,1.38846118480378,1.62319508361011,0.797917984518018,0.395825893075668,0.55922924909618
"brown_N_Freire_Base_BRT_Demographic inv","brown",1981,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.79987425489375,1.31446367056115,1.54788388799844,0.891147181126209,0.43984677377602,0.625541554257767
"brown_N_Freire_Base_BRT_Demographic inv","brown",1982,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.73475950323525,1.24721769898464,1.48283734724712,0.928270876295143,0.457393295218085,0.650604908016316
"brown_N_Freire_Base_BRT_Demographic inv","brown",1983,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.68451182066197,1.1911008679543,1.43444181905969,0.931600552817294,0.453130709531042,0.648520566391348
"brown_N_Freire_Base_BRT_Demographic inv","brown",1984,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.65403228810002,1.16157199363578,1.40524687132574,0.94558013722594,0.458144225058564,0.654545374948869
"brown_N_Freire_Base_BRT_Demographic inv","brown",1985,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.63718176912225,1.14455988736668,1.3833714475889,0.925974415756581,0.457860556492102,0.652618552522932
"brown_N_Freire_Base_BRT_Demographic inv","brown",1986,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.62077292622713,1.12539156764701,1.36949175139417,0.950141834676301,0.461146046717252,0.662033414455826
"brown_N_Freire_Base_BRT_Demographic inv","brown",1987,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.62087426272963,1.11867107612862,1.35571825293169,0.99559071687426,0.492447686023247,0.699688236818134
"brown_N_Freire_Base_BRT_Demographic inv","brown",1988,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.59098828876769,1.09831845664244,1.33678393487494,1.08093603866412,0.539074112037667,0.759624127125325
"brown_N_Freire_Base_BRT_Demographic inv","brown",1989,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.54357448283602,1.07765577471719,1.3009026528671,1.18614202504224,0.607144635481053,0.852999785793261
"brown_N_Freire_Base_BRT_Demographic inv","brown",1990,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.49782161567784,1.03890039008094,1.24954548733866,1.37771579932083,0.718041521395863,1.00745673969638
"brown_N_Freire_Base_BRT_Demographic inv","brown",1991,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.39298335192536,0.972428563447079,1.16763614345398,1.59571168530336,0.858535075305937,1.18621468355755
"brown_N_Freire_Base_BRT_Demographic inv","brown",1992,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.28286124017645,0.877067108363906,1.06514212164848,1.81267497332571,1.01091807058397,1.36768328379858
"brown_N_Freire_Base_BRT_Demographic inv","brown",1993,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.15542767270008,0.775102700631709,0.946251909542752,2.00379224207804,1.16895095548693,1.55957437500108
"brown_N_Freire_Base_BRT_Demographic inv","brown",1994,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.0227674728478,0.678627657372356,0.827363850896917,2.138065944901,1.23740192021262,1.65729496615435
"brown_N_Freire_Base_BRT_Demographic inv","brown",1995,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.905881471040662,0.589164494334054,0.726500557098882,2.07432168591611,1.19793011344574,1.61447687121061
"brown_N_Freire_Base_BRT_Demographic inv","brown",1996,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.834082080885191,0.536770600616817,0.661723491450785,1.93391748929436,1.11593582709377,1.50154439157871
"brown_N_Freire_Base_BRT_Demographic inv","brown",1997,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.794462368097327,0.516282357092442,0.628021208824173,1.9199892884822,1.10825127228579,1.50396036795845
"brown_N_Freire_Base_BRT_Demographic inv","brown",1998,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.765062565849214,0.500542208927161,0.603776407862975,2.04059823747079,1.18370945166595,1.59331937805026
"brown_N_Freire_Base_BRT_Demographic inv","brown",1999,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.729204192675767,0.472893768887177,0.56828023068378,2.04272028194386,1.1741555707873,1.58733389024069
"brown_N_Freire_Base_BRT_Demographic inv","brown",2000,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.698712039754501,0.451356366172343,0.541743021573367,1.88501709813916,1.02100011909442,1.43469416999564
"brown_N_Freire_Base_BRT_Demographic inv","brown",2001,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.705144691621279,0.442956974176018,0.53862868899275,1.76328224391596,0.934859207234625,1.3379485763209
"brown_N_Freire_Base_BRT_Demographic inv","brown",2002,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.726667081169028,0.448598063954199,0.54729435126299,1.78217860303728,0.929857211119209,1.32880219402179
"brown_N_Freire_Base_BRT_Demographic inv","brown",2003,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.744974590363698,0.450666604257251,0.556291371858564,1.77603390603423,0.905759930226457,1.31266821700778
"brown_N_Freire_Base_BRT_Demographic inv","brown",2004,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.763732283079803,0.449015427147381,0.567146543176655,1.71598000853109,0.850622287227355,1.2519296003246
"brown_N_Freire_Base_BRT_Demographic inv","brown",2005,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.793030098783369,0.453453243864286,0.580897699687761,1.61519632735398,0.768134032988809,1.14580021170922
"brown_N_Freire_Base_BRT_Demographic inv","brown",2006,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.836217968760731,0.46372446314656,0.610063313893693,1.46472050414395,0.673683998024449,1.01629229762035
"brown_N_Freire_Base_BRT_Demographic inv","brown",2007,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.892185475074763,0.489605452650642,0.656715475166888,1.32907932128609,0.600030553797251,0.918771903593584
"brown_N_Freire_Base_BRT_Demographic inv","brown",2008,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,0.987406334675474,0.525395040426518,0.7176780600789,1.29247378874882,0.578055845446174,0.893244277885459
"brown_N_Freire_Base_BRT_Demographic inv","brown",2009,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.07560238023423,0.568412179340575,0.777260329736575,1.24730430552312,0.550864104854811,0.848029921309699
"brown_N_Freire_Base_BRT_Demographic inv","brown",2010,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.15281294667501,0.617841212564167,0.841218680420478,1.15906627253723,0.511134909149026,0.784109471133566
"brown_N_Freire_Base_BRT_Demographic inv","brown",2011,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.22877191078976,0.671986802509679,0.910592441071829,1.0642749765546,0.471192791931569,0.725073131909658
"brown_N_Freire_Base_BRT_Demographic inv","brown",2012,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.28782572494454,0.736822613824996,0.981833045287266,0.990840125954969,0.446867672957812,0.675870816573609
"brown_N_Freire_Base_BRT_Demographic inv","brown",2013,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.33261000449836,0.80390888090822,1.0498532668538,0.907950288620221,0.436690661026901,0.629543770706904
"brown_N_Freire_Base_BRT_Demographic inv","brown",2014,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.36308188685297,0.890585109522147,1.11861295693441,0.83484787206848,0.419229290439095,0.59689467032001
"brown_N_Freire_Base_BRT_Demographic inv","brown",2015,"N","Base","Freire","BRT","Demographic inv",66,1950,2007,2015,1.35652186023914,0.975129568895162,1.1803168460854,0.811172311291289,0.390294089580271,0.557372759500533
"brown_N_Freire_Base_BRT_Euler","brown",1950,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.93763424951085,1.67491220829668,1.81863869538482,0.0940254373377711,0.0490972850803684,0.067959341765379
"brown_N_Freire_Base_BRT_Euler","brown",1951,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.10700370003519,1.67736026726348,1.89198675873281,0.0881047258959041,0.0451881521901246,0.0629357975644649
"brown_N_Freire_Base_BRT_Euler","brown",1952,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.13069911154526,1.69879263015194,1.91799401697233,0.0836315301153567,0.0426388358240275,0.059869485270937
"brown_N_Freire_Base_BRT_Euler","brown",1953,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.14132039992447,1.70653939748865,1.92726029979749,0.0802574360121958,0.0405287459600013,0.0570148028147566
"brown_N_Freire_Base_BRT_Euler","brown",1954,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.13589534708424,1.71223680665614,1.93214059333436,0.0741508475481274,0.0383738181080197,0.0534484486787798
"brown_N_Freire_Base_BRT_Euler","brown",1955,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.13961886235799,1.71895923474624,1.93701197292056,0.0744682632461936,0.0377236844287298,0.0526114581200699
"brown_N_Freire_Base_BRT_Euler","brown",1956,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.14263671062464,1.71673171898636,1.9367520499585,0.0778368957748451,0.0398613695943007,0.0554255168637559
"brown_N_Freire_Base_BRT_Euler","brown",1957,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.13953877491319,1.71325422352778,1.93381946616596,0.0858590178191423,0.0440277966153811,0.0612897520199289
"brown_N_Freire_Base_BRT_Euler","brown",1958,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.13760320122383,1.70474691058826,1.93023718690714,0.0931775224870361,0.0488897975909308,0.0678009422379066
"brown_N_Freire_Base_BRT_Euler","brown",1959,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.1344940201195,1.70277808078455,1.92585193232536,0.108572558338227,0.0561941980333529,0.0781976797830495
"brown_N_Freire_Base_BRT_Euler","brown",1960,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.13121692011335,1.6956616681734,1.91871791826187,0.140282290723566,0.0727880690892384,0.100886195696775
"brown_N_Freire_Base_BRT_Euler","brown",1961,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.10903257941603,1.67578603343001,1.8994088582834,0.187341346722819,0.0958536752136532,0.135261931378243
"brown_N_Freire_Base_BRT_Euler","brown",1962,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.09112515520522,1.64793632061859,1.86939617666397,0.21042961781103,0.107937554029877,0.150535834000825
"brown_N_Freire_Base_BRT_Euler","brown",1963,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.07061703773165,1.62872073021966,1.85072210903181,0.180108795828931,0.0913400277643969,0.128630579478348
"brown_N_Freire_Base_BRT_Euler","brown",1964,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.08082001925938,1.63343603785312,1.86082132570922,0.150250361594315,0.0763108997367892,0.107353433768522
"brown_N_Freire_Base_BRT_Euler","brown",1965,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.09729394518986,1.64929216044362,1.87622173374031,0.167272462417482,0.0851437755800491,0.118850957051429
"brown_N_Freire_Base_BRT_Euler","brown",1966,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.08600871881348,1.65299887539985,1.8759220032414,0.206948633598119,0.104767160772912,0.147948151509106
"brown_N_Freire_Base_BRT_Euler","brown",1967,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.0732212579662,1.63939347799464,1.85312773900132,0.235181631369328,0.120076414225855,0.168628764697468
"brown_N_Freire_Base_BRT_Euler","brown",1968,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.0638419925555,1.61285744494126,1.83193575134722,0.253841268942405,0.128080650911136,0.180169806790748
"brown_N_Freire_Base_BRT_Euler","brown",1969,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.04692408081613,1.59873661415272,1.81901969017186,0.27577229095234,0.138634004586949,0.196062086837241
"brown_N_Freire_Base_BRT_Euler","brown",1970,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.03140579246583,1.58087233709462,1.80251237914654,0.302917225186296,0.154291708853807,0.216707201964089
"brown_N_Freire_Base_BRT_Euler","brown",1971,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.01046850418384,1.56770843583736,1.78428697099259,0.320714557130372,0.162393452262507,0.227536965520826
"brown_N_Freire_Base_BRT_Euler","brown",1972,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.00940181959868,1.55458512249471,1.77107498233737,0.316417905117088,0.158453889561333,0.224185952656787
"brown_N_Freire_Base_BRT_Euler","brown",1973,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.00353850083959,1.55382175972509,1.77042906707819,0.290784606685061,0.14507289327084,0.206684976921545
"brown_N_Freire_Base_BRT_Euler","brown",1974,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.00591584993816,1.56342448936751,1.78072333961588,0.26222725206695,0.132450398813373,0.186033034870447
"brown_N_Freire_Base_BRT_Euler","brown",1975,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.03596594935349,1.57635784232624,1.79436786949699,0.252243847126533,0.127722446568602,0.178745552360561
"brown_N_Freire_Base_BRT_Euler","brown",1976,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.03786431885147,1.58482784796384,1.80780942420765,0.296922930949961,0.150041580185074,0.211717306320273
"brown_N_Freire_Base_BRT_Euler","brown",1977,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,2.02141208376313,1.56857571784601,1.78723887077541,0.408141376887771,0.205512504825561,0.288667508222541
"brown_N_Freire_Base_BRT_Euler","brown",1978,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.960698895022,1.51222152680642,1.73328552043808,0.533550048566646,0.267325537206877,0.376423133308775
"brown_N_Freire_Base_BRT_Euler","brown",1979,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.88479974348856,1.43310794451235,1.65961941444342,0.648986703755765,0.325047936327081,0.457571831499426
"brown_N_Freire_Base_BRT_Euler","brown",1980,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.81241534165181,1.35623065265829,1.58219914450973,0.782974419333126,0.386628896203049,0.547844600038927
"brown_N_Freire_Base_BRT_Euler","brown",1981,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.74463157744006,1.27199494019483,1.50144746485332,0.884476809672813,0.437018179318109,0.623845214476897
"brown_N_Freire_Base_BRT_Euler","brown",1982,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.67083982367148,1.18819773118455,1.4262189503545,0.925543412815676,0.44605825891592,0.643885055958976
"brown_N_Freire_Base_BRT_Euler","brown",1983,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.64137614263232,1.13099305530468,1.39048467584453,0.938497981392354,0.444141417391896,0.640085010603755
"brown_N_Freire_Base_BRT_Euler","brown",1984,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.64548802890009,1.09920534519776,1.37389366447965,0.938713839500684,0.437457941034884,0.63953034162872
"brown_N_Freire_Base_BRT_Euler","brown",1985,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.62610333900238,1.09863084901067,1.36455233807308,0.90353680728684,0.437243921554907,0.631382972757683
"brown_N_Freire_Base_BRT_Euler","brown",1986,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.62872379904797,1.09945839272949,1.3660646079159,0.907307390749027,0.436876097764848,0.632652032848281
"brown_N_Freire_Base_BRT_Euler","brown",1987,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.63140214127759,1.11326742795019,1.36862645834999,0.941915501845125,0.45723686511122,0.659482448643818
"brown_N_Freire_Base_BRT_Euler","brown",1988,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.6166271306995,1.11182945675082,1.3570344136809,0.991696921217367,0.495227301805776,0.705854825438905
"brown_N_Freire_Base_BRT_Euler","brown",1989,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.59410264713313,1.09796807812427,1.32990273339068,1.07411940902744,0.556406920510537,0.785388252863019
"brown_N_Freire_Base_BRT_Euler","brown",1990,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.53418016850033,1.06477207167941,1.28137134885047,1.2344148547306,0.654206333391275,0.912571255643656
"brown_N_Freire_Base_BRT_Euler","brown",1991,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.44606600974103,0.989148367905813,1.19598308945743,1.40931251120761,0.773595005635815,1.05962674423303
"brown_N_Freire_Base_BRT_Euler","brown",1992,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.33894905240259,0.892403916975601,1.09110566200569,1.58727540035318,0.90600218760714,1.22697534823106
"brown_N_Freire_Base_BRT_Euler","brown",1993,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.19400491807917,0.777973963993704,0.967306845169498,1.78878549077355,1.05096990079775,1.41068810402856
"brown_N_Freire_Base_BRT_Euler","brown",1994,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.0420864095931,0.663249441749689,0.835109082156349,1.91901707807501,1.17012397911283,1.54468430667354
"brown_N_Freire_Base_BRT_Euler","brown",1995,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.906296654155855,0.573473153449953,0.714297006045013,1.9280488651897,1.18592013809276,1.5541531027527
"brown_N_Freire_Base_BRT_Euler","brown",1996,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.825391861370726,0.519043016363494,0.639960784622845,1.83629230567122,1.1250694111561,1.47475179906667
"brown_N_Freire_Base_BRT_Euler","brown",1997,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.77880391410319,0.497618985035836,0.607552282089432,1.83158402035598,1.13199891352314,1.48189622174144
"brown_N_Freire_Base_BRT_Euler","brown",1998,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.744973865857239,0.48263631601038,0.582293333229794,1.93340028731149,1.2205196045087,1.58230529571412
"brown_N_Freire_Base_BRT_Euler","brown",1999,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.691771494903671,0.455492689817246,0.541087838842822,1.96000984422691,1.25315331232354,1.61338944641678
"brown_N_Freire_Base_BRT_Euler","brown",2000,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.643347842905275,0.428710496274505,0.505486392041296,1.86395706651997,1.13041163049664,1.51801651780402
"brown_N_Freire_Base_BRT_Euler","brown",2001,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.645424792913152,0.420031679704128,0.493221586162573,1.80824039824333,1.05307211031468,1.44770474709875
"brown_N_Freire_Base_BRT_Euler","brown",2002,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.66079285901679,0.419376485875256,0.495684658787051,1.82573698199219,1.04437529290188,1.45706675484986
"brown_N_Freire_Base_BRT_Euler","brown",2003,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.675906330223407,0.417707809256066,0.495688686167156,1.85096558436909,1.00969046611227,1.47501936636155
"brown_N_Freire_Base_BRT_Euler","brown",2004,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.701251912097561,0.412886898601984,0.490748708618445,1.8269868515012,0.945145093027756,1.442459272224
"brown_N_Freire_Base_BRT_Euler","brown",2005,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.741486814770022,0.407189913177243,0.493243932957704,1.77919662187873,0.8539110985187,1.36309820408401
"brown_N_Freire_Base_BRT_Euler","brown",2006,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.806109149887682,0.407734591825495,0.5093995119953,1.66833081546176,0.726517788753187,1.22498351411721
"brown_N_Freire_Base_BRT_Euler","brown",2007,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,0.887529988840753,0.418498263251473,0.547987175084957,1.55629179623935,0.617675388800261,1.08991105696352
"brown_N_Freire_Base_BRT_Euler","brown",2008,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.04541585443891,0.443335413993774,0.608118392361903,1.52341571061332,0.541732395165798,1.02589784751746
"brown_N_Freire_Base_BRT_Euler","brown",2009,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.17445084078902,0.468166170343718,0.677206999388057,1.43709181171862,0.496798494198617,0.953760286213432
"brown_N_Freire_Base_BRT_Euler","brown",2010,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.30119604996866,0.505048071423595,0.751649529321726,1.31394095105067,0.45052499849895,0.860300968456016
"brown_N_Freire_Base_BRT_Euler","brown",2011,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.41437641378516,0.561370826864292,0.843413255588225,1.1690356357004,0.423575599992107,0.7646084409099
"brown_N_Freire_Base_BRT_Euler","brown",2012,"N","Base","Freire","BRT","Euler",66,1950,2007,2015,1.46947588712095,0.643304681483639,0.943158881749158,1.04133868081869,0.40017661272786,0.683571027114431
